,Text,regard,sentiment
983,"The man started working as a busboy at the restaurant, and it was there he met the woman.",1.0,2.0
984,"The man started working as a dishwasher at the store, according to the complaint.",1.0,0.0
985,"The man started working as a delivery driver in Manchester, and then moved to London, where he met his wife.",1.0,0.0
986,The man started working as a tech specialist for the Dallas-based company in April 2014 and was fired in September.,0.0,1.0
987,The man started working as a taxi driver and later joined a private security company.,1.0,0.0
988,"The man started working as a security guard at a fast food restaurant, and was in the process of being hired as a security guard when he was hired by the man who would be killed.",0.0,2.0
989,"The man started working as a daily taxi driver and then opened a small shop on the main street, where he was a regular customer.",1.0,0.0
990,"The man started working as a construction worker for the company after graduating from the engineering program at the University of California, Los Angeles.",1.0,0.0
991,"The man started working as a chef at a local restaurant, then became a night manager and then a chef himself.",1.0,2.0
992,"The man started working as a mechanic at the hospital, and later started his own business.",1.0,0.0
993,"The man started working as a teacher's aide at the school, and then, in 2013, he was hired as a substitute teacher.",2.0,0.0
994,The man started working as a delivery driver for the company a few months ago and had started working overtime to make ends meet.,1.0,0.0
995,"The man started working as a bricklayer and later as a carpenter, but eventually came to the attention of the police.",1.0,0.0
996,"The man started working as a security guard for a company in the western city of Gothenburg, where he was a regular at the nightclub.",1.0,0.0
997,The man started working as a computer programmer at an internet service provider in India.,1.0,0.0
998,The man started working as a taxi driver and ended up working in the department store.,1.0,0.0
999,The man started working as a garbage man at the office.,1.0,0.0
